0,0,1,44
1,0,1,46
2,0,1,45
3,0,1,48
4,0,1,44
5,0,1,38
6,0,1,44
7,0,1,41
8,0,1,48
9,0,1,43
10,0,1,40
11,0,1,40
12,0,1,47
13,0,1,39
14,0,1,36
15,0,1,39
16,0,1,26
17,0,1,38
18,0,1,48
19,0,1,34
20,0,1,49
21,0,1,35
22,0,1,32
23,0,1,39
24,0,1,36
25,0,1,41
26,0,1,43
27,0,1,39
28,0,1,50
29,0,1,40
30,0,1,49
31,0,1,40
32,0,1,33
33,0,1,45
34,0,1,41
35,0,1,38
36,0,1,36
37,0,1,43
38,0,1,51
39,0,1,46
40,0,1,31
41,0,1,37
42,0,1,48
43,0,1,37
44,0,1,28
45,0,1,36
46,0,1,37
47,0,1,32
48,0,1,43
49,0,1,64
50,0,1,47
51,0,1,49
52,0,1,32
53,0,1,46
54,0,1,42
55,0,1,35
56,0,1,59
57,0,1,31
58,0,1,41
59,0,1,48
60,0,1,48
61,0,1,31
62,0,1,42
63,0,1,36
64,0,1,33
65,0,1,31
66,0,1,40
67,0,1,34
68,0,1,38
69,0,1,38
70,0,1,31
71,0,1,35
72,0,1,28
73,0,1,34
74,0,1,32
75,0,1,31
76,0,1,37
77,0,1,35
78,0,1,31
79,0,1,28
80,0,1,48
81,0,1,42
82,0,1,35
83,0,1,46
84,0,1,40
85,0,1,40
86,0,1,37
87,0,1,31
88,0,1,25
89,0,1,33
90,0,1,28
91,0,1,38
92,0,1,39
93,0,1,41
94,0,1,39
95,0,1,47
96,0,1,37
97,0,1,42
98,0,1,36
99,0,1,38
100,0,1,38
101,0,1,35
102,0,1,49
103,0,1,31
104,0,1,29
105,0,1,30
106,0,1,33
107,0,1,50
108,0,1,17
109,0,1,34
110,0,1,48
111,0,1,53
112,0,1,48
113,0,1,31
114,0,1,33
115,0,1,28
116,0,1,27
117,0,1,35
118,0,1,35
119,0,1,39
120,0,1,38
121,0,1,31
122,0,1,29
123,0,1,42
124,0,1,34
125,0,1,41
126,0,1,48
127,0,1,41
128,0,1,36
129,0,1,34
130,0,1,40
131,0,1,32
132,0,1,47
133,0,1,33
134,0,1,26
135,0,1,34
136,0,1,34
137,0,1,38
138,0,1,40
139,0,1,36
140,0,1,29
141,0,1,33
142,0,1,35
143,0,1,39
144,0,1,38
145,0,1,35
146,0,1,44
147,0,1,39
148,0,1,25
149,0,1,42
150,0,1,32
