0.0	236.0
0.01	236.0
0.02	236.0
0.03	236.0
0.04	236.0
0.05	236.0
0.06	236.0
0.07	236.0
0.08	236.0
0.09	236.0
0.1	236.0
0.11	236.0
0.12	236.0
0.13	236.0
0.14	236.0
0.15	236.0
0.16	236.0
0.17	236.0
0.18	236.0
0.19	236.0
0.2	236.0
0.21	236.0
0.22	236.0
0.23	236.0
0.24	236.0
0.25	236.0
0.26	236.0
0.27	236.0
0.28	236.0
0.29	236.0
0.3	236.0
0.31	236.0
0.32	236.0
0.33	236.0
0.34	236.0
0.35	236.0
0.36	236.0
0.37	236.0
0.38	236.0
0.39	236.0
0.4	236.0
0.41	236.0
0.42	236.0
0.43	236.0
0.44	236.0
0.45	236.0
0.46	236.0
0.47	236.0
0.48	236.0
0.49	236.0
0.5	236.0
0.51	236.0
0.52	236.0
0.53	236.0
0.54	236.0
0.55	236.0
0.56	236.0
0.57	236.0
0.58	236.0
0.59	236.0
0.6	236.0
0.61	236.0
0.62	236.0
0.63	236.0
0.64	236.0
0.65	236.0
0.66	236.0
0.67	236.0
0.68	236.0
0.69	236.0
0.7	236.0
0.71	236.0
0.72	236.0
0.73	236.0
0.74	236.0
0.75	236.0
0.76	236.0
0.77	236.0
0.78	236.0
0.79	236.0
0.8	236.0
0.81	236.0
0.82	236.0
0.83	236.0
0.84	236.0
0.85	236.0
0.86	236.0
0.87	236.0
0.88	236.0
0.89	236.0
0.9	236.0
0.91	236.0
0.92	236.0
0.93	236.0
0.94	236.0
0.95	236.0
0.96	236.0
0.97	236.0
0.98	236.0
0.99	236.0
