0 , 181000.0 , 0 , 0
2 , 181000.0 , 0 , 0
1 , 181000.0 , 0 , 0
1 , 241000.0 , 0 , 0
2 , 421000.0 , 0 , 196266.0
0 , 1621000.0 , 0 , 1417266.0
9 , 2161000.0 , 1976001.0 , 1976001.0
6 , 2341000.0 , 1723001.0 , 2150231.0
8 , 2341000.0 , 1963001.0 , 2141231.0
7 , 2581000.0 , 1723001.0 , 2383231.0
7 , 2821000.0 , 2443001.0 , 2623231.0
8 , 3061000.0 , 2471001.0 , 2855231.0
9 , 3601000.0 , 3414001.0 , 3414001.0
7 , 3781000.0 , 3166001.0 , 3590231.0
8 , 4321000.0 , 3929001.0 , 4082231.0
8 , 4681000.0 , 3403001.0 , 4496231.0
8 , 5221000.0 , 4812001.0 , 5026231.0
8 , 5461000.0 , 2683001.0 , 5266231.0
9 , 5461000.0 , 4815001.0 , 5264231.0
7 , 5521000.0 , 4812001.0 , 5265231.0
8 , 5821000.0 , 5624001.0 , 5624001.0
8 , 6421000.0 , 6021001.0 , 6194231.0
10 , 6481000.0 , 6254001.0 , 6254001.0
9 , 7201000.0 , 7001001.0 , 7001001.0
9 , 7321000.0 , 5343001.0 , 7140231.0
9 , 7321000.0 , 6253001.0 , 7126231.0
9 , 7801000.0 , 7442001.0 , 7606231.0
10 , 7921000.0 , 7691001.0 , 7691001.0
7 , 8041000.0 , 5623001.0 , 7823231.0
8 , 8041000.0 , 7424001.0 , 7813231.0
7 , 8281000.0 , 7423001.0 , 8089231.0
8 , 8521000.0 , 8156001.0 , 8313231.0
7 , 8941000.0 , 8143001.0 , 8724231.0
8 , 8941000.0 , 8640001.0 , 8722231.0
9 , 9241000.0 , 9045001.0 , 9045001.0
8 , 9421000.0 , 9043001.0 , 9231231.0
7 , 9661000.0 , 9042001.0 , 9454231.0
8 , 10021000.0 , 9803001.0 , 9803001.0
9 , 10081000.0 , 9821001.0 , 9821001.0
8 , 10321000.0 , 9524001.0 , 10136231.0
10 , 10741000.0 , 10511001.0 , 10511001.0
7 , 10861000.0 , 10482001.0 , 10643231.0
9 , 10861000.0 , 10484001.0 , 10638231.0
8 , 11101000.0 , 10483001.0 , 10904231.0
9 , 11401000.0 , 11210001.0 , 11210001.0
8 , 11521000.0 , 8411001.0 , 11337231.0
9 , 11521000.0 , 10991001.0 , 11324231.0
8 , 12001000.0 , 11624001.0 , 11800231.0
9 , 12241000.0 , 11865001.0 , 12045231.0
9 , 12601000.0 , 12401001.0 , 12401001.0
7 , 12721000.0 , 11623001.0 , 12509231.0
10 , 13501000.0 , 13301001.0 , 13301001.0
9 , 13621000.0 , 13273001.0 , 13414231.0
10 , 13921000.0 , 11891001.0 , 13694231.0
8 , 14161000.0 , 13036001.0 , 13960231.0
9 , 14221000.0 , 14031001.0 , 14031001.0
8 , 14581000.0 , 14023001.0 , 14369231.0
9 , 14881000.0 , 14683001.0 , 14683001.0
8 , 15061000.0 , 10964001.0 , 14877231.0
8 , 15061000.0 , 14682001.0 , 14871231.0
7 , 15601000.0 , 15163001.0 , 15373231.0
8 , 15661000.0 , 15165001.0 , 15365231.0
9 , 15721000.0 , 15461001.0 , 15461001.0
7 , 15961000.0 , 14682001.0 , 15774231.0
9 , 16321000.0 , 16125001.0 , 16125001.0
10 , 16381000.0 , 16151001.0 , 16151001.0
8 , 16501000.0 , 16122001.0 , 16292231.0
7 , 16741000.0 , 15855001.0 , 16546231.0
7 , 16981000.0 , 16122001.0 , 16786231.0
8 , 17401000.0 , 17094001.0 , 17208231.0
8 , 17701000.0 , 16868001.0 , 17476231.0
9 , 17761000.0 , 17537001.0 , 17537001.0
5 , 18121000.0 , 1722001.0 , 17916231.0
9 , 18121000.0 , 17307001.0 , 17902231.0
7 , 18781000.0 , 18260001.0 , 18596231.0
8 , 19081000.0 , 18687001.0 , 18871231.0
9 , 19561000.0 , 18914001.0 , 19358231.0
10 , 19621000.0 , 19427001.0 , 19427001.0
6 , 19801000.0 , 18254001.0 , 19598231.0
9 , 19801000.0 , 19220001.0 , 19594231.0
7 , 20701000.0 , 19903001.0 , 20506231.0
9 , 20701000.0 , 20323001.0 , 20480231.0
9 , 21061000.0 , 20831001.0 , 20831001.0
8 , 21181000.0 , 20323001.0 , 20997231.0
8 , 21421000.0 , 18913001.0 , 21240231.0
9 , 21901000.0 , 21540001.0 , 21662231.0
7 , 22381000.0 , 21522001.0 , 22141231.0
8 , 22681000.0 , 22491001.0 , 22491001.0
8 , 22801000.0 , 20803001.0 , 22620231.0
9 , 23341000.0 , 23143001.0 , 23143001.0
7 , 23521000.0 , 22933001.0 , 23329231.0
8 , 23761000.0 , 23142001.0 , 23551231.0
9 , 24121000.0 , 23921001.0 , 23921001.0
9 , 24241000.0 , 23645001.0 , 24039231.0
8 , 24721000.0 , 23624001.0 , 24529231.0
10 , 24841000.0 , 24611001.0 , 24611001.0
8 , 25201000.0 , 24582001.0 , 25012231.0
8 , 25441000.0 , 21531001.0 , 25246231.0
8 , 26161000.0 , 25310001.0 , 25941231.0
10 , 26221000.0 , 26021001.0 , 26021001.0
9 , 26701000.0 , 26494001.0 , 26494001.0
9 , 26881000.0 , 25992001.0 , 26641231.0
8 , 27061000.0 , 25756001.0 , 26880231.0
8 , 27361000.0 , 27177001.0 , 27177001.0
10 , 27781000.0 , 27526001.0 , 27590231.0
11 , 27901000.0 , 27667001.0 , 27667001.0
13 , 27901000.0 , 27667001.0 , 27667001.0
15 , 27901000.0 , 27667001.0 , 27667001.0
17 , 27901000.0 , 27670001.0 , 27670001.0
19 , 27901000.0 , 27671001.0 , 27671001.0
21 , 27901000.0 , 27671001.0 , 27671001.0
9 , 27961000.0 , 24584001.0 , 27755231.0
8 , 27961000.0 , 27492001.0 , 27749231.0
12 , 27961000.0 , 27667001.0 , 27667001.0
16 , 27961000.0 , 27667001.0 , 27667001.0
20 , 27961000.0 , 27671001.0 , 27671001.0
18 , 28021000.0 , 27671001.0 , 27671001.0
22 , 28261000.0 , 27671001.0 , 28053231.0
10 , 28321000.0 , 28136001.0 , 28136001.0
11 , 28381000.0 , 28136001.0 , 28136001.0
14 , 28441000.0 , 27667001.0 , 28260231.0
9 , 29041000.0 , 28815001.0 , 28815001.0
10 , 29101000.0 , 28841001.0 , 28841001.0
