0.0	231.0
0.01	231.0
0.02	231.0
0.03	231.0
0.04	231.0
0.05	231.0
0.06	231.0
0.07	231.0
0.08	231.0
0.09	231.0
0.1	231.0
0.11	231.0
0.12	231.0
0.13	231.0
0.14	231.0
0.15	231.0
0.16	231.0
0.17	231.0
0.18	231.0
0.19	231.0
0.2	231.0
0.21	231.0
0.22	231.0
0.23	231.0
0.24	231.0
0.25	231.0
0.26	231.0
0.27	231.0
0.28	231.0
0.29	231.0
0.3	231.0
0.31	231.0
0.32	231.0
0.33	231.0
0.34	231.0
0.35	231.0
0.36	231.0
0.37	231.0
0.38	231.0
0.39	231.0
0.4	231.0
0.41	231.0
0.42	231.0
0.43	231.0
0.44	231.0
0.45	231.0
0.46	231.0
0.47	231.0
0.48	231.0
0.49	231.0
0.5	231.0
0.51	231.0
0.52	231.0
0.53	231.0
0.54	231.0
0.55	231.0
0.56	231.0
0.57	231.0
0.58	231.0
0.59	231.0
0.6	231.0
0.61	231.0
0.62	231.0
0.63	231.0
0.64	231.0
0.65	231.0
0.66	231.0
0.67	231.0
0.68	231.0
0.69	231.0
0.7	231.0
0.71	231.0
0.72	231.0
0.73	231.0
0.74	231.0
0.75	231.0
0.76	231.0
0.77	231.0
0.78	231.0
0.79	231.0
0.8	231.0
0.81	231.0
0.82	231.0
0.83	231.0
0.84	231.0
0.85	231.0
0.86	231.0
0.87	231.0
0.88	231.0
0.89	231.0
0.9	231.0
0.91	231.0
0.92	231.0
0.93	231.0
0.94	236.0
0.95	236.0
0.96	236.0
0.97	236.0
0.98	266.0
0.99	266.0
